"Date","Price","Open","High","Low","Vol.","Change %"
"08/09/2011","29.8798","29.0605","30.1785","28.7409","","2.82%"
"08/08/2011","29.0605","28.1605","29.0905","28.1020","","3.16%"
"08/05/2011","28.1690","28.1765","28.4270","28.1280","","-0.03%"
"08/04/2011","28.1765","27.8281","28.2357","27.7745","","1.25%"
"08/03/2011","27.8281","27.8405","27.9515","27.7640","","-0.04%"
"08/02/2011","27.8405","27.7541","27.8935","27.6730","","0.31%"
"08/01/2011","27.7541","27.6565","27.8455","27.4970","","0.51%"
"07/29/2011","27.6135","27.5655","27.7805","27.5295","","0.17%"
"07/28/2011","27.5655","27.5540","27.6565","27.5284","","0.04%"
"07/27/2011","27.5540","27.5245","27.5737","27.3995","","0.11%"
"07/26/2011","27.5245","27.7185","27.7295","27.4871","","-0.70%"
"07/25/2011","27.7185","27.7790","27.7930","27.6796","","-0.22%"
"07/22/2011","27.7789","27.7270","27.8205","27.6645","","0.19%"
"07/21/2011","27.7270","27.9356","28.0195","27.6810","","-0.75%"
"07/20/2011","27.9356","28.0385","28.1575","27.9305","","-0.37%"
"07/19/2011","28.0385","28.1295","28.2300","27.9880","","-0.32%"
"07/18/2011","28.1295","28.1018","28.2595","28.0785","","0.28%"
"07/15/2011","28.0515","28.1075","28.1786","28.0265","","-0.20%"
"07/14/2011","28.1075","27.9960","28.1630","27.9380","","0.40%"
"07/13/2011","27.9960","28.3060","28.3369","27.9250","","-1.10%"
"07/12/2011","28.3060","28.2233","28.4625","28.2223","","0.29%"
"07/11/2011","28.2233","28.0630","28.2860","28.0265","","0.79%"
"07/08/2011","28.0025","27.8935","28.1973","27.8615","","0.39%"
"07/07/2011","27.8935","27.9725","28.0545","27.8645","","-0.28%"
"07/06/2011","27.9725","27.8830","28.0285","27.8480","","0.32%"
"07/05/2011","27.8830","27.8220","27.9940","27.8025","","0.22%"
"07/04/2011","27.8220","27.8120","27.8415","27.7315","","-0.09%"
"07/01/2011","27.8470","27.9015","27.9222","27.7880","","-0.20%"
"06/30/2011","27.9015","27.9510","27.9812","27.8040","","-0.18%"
"06/29/2011","27.9510","28.0880","28.1645","27.8905","","-0.49%"
"06/28/2011","28.0880","28.1330","28.2600","28.0544","","-0.16%"
"06/27/2011","28.1330","28.2920","28.3910","28.1220","","-0.38%"
"06/24/2011","28.2405","28.2180","28.2785","28.0960","","0.08%"
"06/23/2011","28.2180","27.9665","28.3335","27.9640","","0.90%"
"06/22/2011","27.9665","27.9575","28.0435","27.8680","","0.03%"
"06/21/2011","27.9575","28.0330","28.0860","27.8460","","-0.27%"
"06/20/2011","28.0330","28.1085","28.2175","28.0230","","-0.07%"
"06/17/2011","28.0540","28.1085","28.2387","27.9920","","-0.19%"
"06/16/2011","28.1085","27.9788","28.2740","27.9788","","0.46%"
"06/15/2011","27.9788","27.8505","28.1405","27.8490","","0.46%"
"06/14/2011","27.8505","27.9385","27.9870","27.8160","","-0.31%"
"06/13/2011","27.9385","28.0110","28.0470","27.8585","","0.36%"
"06/10/2011","27.8374","27.7270","28.0605","27.7135","","0.40%"
"06/09/2011","27.7270","27.7500","27.8355","27.6565","","-0.08%"
"06/08/2011","27.7500","27.7333","27.7765","27.5885","","0.06%"
"06/07/2011","27.7333","27.8212","27.8595","27.6885","","-0.32%"
"06/06/2011","27.8212","27.7775","27.8630","27.7475","","0.09%"
"06/03/2011","27.7955","27.8985","27.9780","27.7630","","-0.37%"
"06/02/2011","27.8985","27.9865","28.0760","27.8690","","-0.31%"
"06/01/2011","27.9865","27.9285","28.0650","27.8741","","0.21%"
"05/31/2011","27.9285","28.0285","28.1037","27.9145","","-0.36%"
"05/30/2011","28.0285","28.0085","28.1165","27.9910","","0.18%"
"05/27/2011","27.9795","28.2515","28.2665","27.9735","","-0.96%"
"05/26/2011","28.2515","28.4565","28.4628","28.1545","","-0.72%"
"05/25/2011","28.4565","28.3637","28.5190","28.2230","","0.33%"
"05/24/2011","28.3637","28.4825","28.5170","28.2170","","-0.42%"
"05/23/2011","28.4825","28.2205","28.5615","28.0212","","1.08%"
"05/20/2011","28.1770","27.9155","28.2445","27.8785","","0.94%"
"05/19/2011","27.9155","27.9790","28.0620","27.9045","","-0.23%"
"05/18/2011","27.9790","28.0430","28.1355","27.9390","","-0.23%"
"05/17/2011","28.0430","28.1390","28.2730","28.0355","","-0.34%"
"05/16/2011","28.1390","28.1895","28.2390","27.9970","","0.73%"
"05/13/2011","27.9337","28.0375","28.1995","27.7755","","-0.37%"
"05/12/2011","28.0375","27.8535","28.0830","27.7110","","0.66%"
"05/11/2011","27.8535","27.7275","27.9520","27.5820","","0.45%"
"05/10/2011","27.7275","27.8105","27.9590","27.7080","","-0.30%"
"05/09/2011","27.8105","27.7920","27.9355","27.7050","","0.46%"
"05/06/2011","27.6828","27.6630","27.8370","27.5800","","0.07%"
"05/05/2011","27.6630","27.3425","27.7525","27.1722","","1.17%"
"05/04/2011","27.3425","27.3525","27.4185","27.1500","","-0.04%"
"05/03/2011","27.3525","27.3415","27.4030","27.2530","","0.04%"
"05/02/2011","27.3415","27.4240","27.4765","27.2950","","-0.25%"
"04/29/2011","27.4090","27.5275","27.5740","27.2405","","-0.43%"
"04/28/2011","27.5275","27.6015","27.7075","27.3625","","-0.27%"
"04/27/2011","27.6015","27.7495","27.8455","27.5935","","-0.53%"
"04/26/2011","27.7495","27.9340","27.9870","27.7420","","-0.66%"
"04/25/2011","27.9340","27.9155","28.0375","27.8280","","-0.12%"
"04/22/2011","27.9665","27.9363","28.0420","27.9090","","0.11%"
"04/21/2011","27.9363","28.0715","28.0915","27.8370","","-0.48%"
"04/20/2011","28.0715","28.2715","28.3146","28.0525","","-0.71%"
"04/19/2011","28.2715","28.4240","28.5130","28.2690","","-0.54%"
"04/18/2011","28.4240","28.1550","28.5225","28.1145","","1.08%"
"04/15/2011","28.1210","28.1960","28.2555","28.0965","","-0.27%"
"04/14/2011","28.1960","28.2395","28.3100","28.1120","","-0.15%"
"04/13/2011","28.2395","28.1190","28.2510","28.0555","","0.43%"
"04/12/2011","28.1190","28.0569","28.1750","28.0185","","0.22%"
"04/11/2011","28.0569","27.9460","28.0712","27.9300","","0.41%"
"04/08/2011","27.9420","28.2215","28.2350","27.9370","","-0.99%"
"04/07/2011","28.2215","28.1639","28.3095","28.1639","","0.20%"
"04/06/2011","28.1639","28.2715","28.3515","28.1445","","-0.38%"
"04/05/2011","28.2715","28.2735","28.3870","28.2395","","-0.01%"
"04/04/2011","28.2735","28.2405","28.3155","28.1830","","0.12%"
"04/01/2011","28.2390","28.4485","28.4495","28.2260","","-0.74%"
"03/31/2011","28.4485","28.5205","28.5695","28.3313","","-0.25%"
"03/30/2011","28.5205","28.3570","28.6110","28.3570","","0.58%"
"03/29/2011","28.3570","28.3565","28.4370","28.3053","","0.00%"
"03/28/2011","28.3565","28.3990","28.4355","28.2950","","0.05%"
"03/25/2011","28.3430","28.2995","28.3610","28.1780","","0.15%"
"03/24/2011","28.2995","28.3150","28.4610","28.2130","","-0.05%"
"03/23/2011","28.3150","28.1935","28.3795","28.1855","","0.43%"
"03/22/2011","28.1935","28.2610","28.3113","28.1190","","-0.24%"
"03/21/2011","28.2610","28.4455","28.4862","28.2320","","-0.60%"
"03/18/2011","28.4315","28.6285","28.6830","28.4015","","-0.69%"
"03/17/2011","28.6285","28.7380","28.7695","28.5670","","-0.38%"
"03/16/2011","28.7380","28.7105","28.8135","28.6162","","0.10%"
"03/15/2011","28.7105","28.5025","28.9590","28.4915","","0.73%"
"03/14/2011","28.5025","28.5970","28.6970","28.4890","","-0.04%"
"03/11/2011","28.5140","28.6235","28.7780","28.4990","","-0.38%"
"03/10/2011","28.6235","28.3805","28.6695","28.2645","","0.86%"
"03/09/2011","28.3805","28.2815","28.4030","28.2440","","0.35%"
"03/08/2011","28.2815","28.1795","28.3235","28.1515","","0.36%"
"03/07/2011","28.1795","28.1530","28.2300","28.1095","","0.08%"
"03/04/2011","28.1560","28.1865","28.2440","28.1145","","-0.11%"
"03/03/2011","28.1865","28.3885","28.4280","28.1375","","-0.71%"
"03/02/2011","28.3885","28.7445","28.7965","28.3485","","-1.24%"
"03/01/2011","28.7445","28.8470","28.8710","28.6305","","-0.36%"
"02/28/2011","28.8470","28.9740","28.9985","28.7925","","-0.36%"
"02/25/2011","28.9525","29.0545","29.0595","28.8690","","-0.35%"
"02/24/2011","29.0545","29.1430","29.2624","28.9515","","-0.30%"
"02/23/2011","29.1430","29.2846","29.2850","29.1390","","-0.48%"
"02/22/2011","29.2846","29.1575","29.3230","29.1470","","0.44%"
"02/21/2011","29.1575","29.1020","29.2140","28.7271","","0.19%"
"02/18/2011","29.1025","29.2420","29.2645","29.0915","","-0.48%"
"02/17/2011","29.2420","29.2050","29.2805","29.1665","","0.13%"
"02/16/2011","29.2050","29.3275","29.3468","29.1930","","-0.42%"
"02/15/2011","29.3275","29.3015","29.3500","29.2430","","0.09%"
"02/14/2011","29.3015","29.3675","29.3755","29.2170","","-0.08%"
"02/11/2011","29.3237","29.3247","29.3268","29.3237","","0.00%"
"02/10/2011","29.3247","29.2497","29.3247","29.2497","","0.26%"
"02/09/2011","29.2497","29.2631","29.2667","29.2497","","-0.05%"
"02/08/2011","29.2631","29.2708","29.2775","29.2631","","-0.03%"
"02/07/2011","29.2708","29.4029","29.4045","29.2708","","-0.45%"
"02/04/2011","29.4029","29.4460","29.4510","29.4029","","-0.15%"
"02/03/2011","29.4460","29.4450","29.4460","29.4415","","0.00%"
"02/02/2011","29.4450","29.6302","29.6302","29.4450","","-0.63%"
"02/01/2011","29.6302","29.7990","29.7990","29.6302","","-0.57%"
"01/31/2011","29.7990","29.6905","29.7990","29.6905","","-0.06%"
"01/28/2011","29.8168","29.6050","29.8168","29.6020","","0.72%"
"01/27/2011","29.6050","29.7155","29.7165","29.6050","","-0.37%"
"01/26/2011","29.7155","29.7110","29.7155","29.7025","","0.02%"
"01/25/2011","29.7110","29.8440","29.8440","29.7110","","-0.45%"
"01/24/2011","29.8440","29.9504","29.9504","29.8440","","0.20%"
"01/21/2011","29.7845","29.9930","29.9945","29.7845","","-0.70%"
"01/20/2011","29.9930","29.8380","29.9930","29.8365","","0.52%"
"01/19/2011","29.8380","29.9020","29.9058","29.8380","","-0.21%"
"01/18/2011","29.9020","29.9867","29.9870","29.8894","","-0.28%"
"01/17/2011","29.9867","30.0061","30.0078","29.9475","","-0.05%"
"01/14/2011","30.0026","29.9455","30.0567","29.9445","","0.19%"
"01/13/2011","29.9455","30.0995","30.1043","29.9455","","-0.51%"
"01/12/2011","30.0995","30.5505","30.5505","30.0995","","-1.48%"
"01/11/2011","30.5505","30.4775","30.6290","30.4775","","0.24%"
"01/10/2011","30.4775","30.4775","30.5770","30.4775","","-0.95%"
"01/07/2011","30.7685","30.4775","30.7685","30.4775","","0.95%"
"01/06/2011","30.4775","30.4775","30.7090","30.4550","","0.00%"
"01/05/2011","30.4775","30.4775","30.6475","30.4125","","0.00%"
"01/04/2011","30.4775","30.4775","30.5945","30.3500","","0.00%"
"01/03/2011","30.4775","30.4775","30.5370","30.4450","","-0.33%"
"12/31/2010","30.5770","30.5623","30.5770","30.4450","","0.05%"
"12/30/2010","30.5623","30.4585","30.5623","30.4575","","0.34%"
"12/29/2010","30.4585","30.3573","30.4585","30.3565","","0.33%"
"12/28/2010","30.3573","30.3650","30.3673","30.3573","","-0.03%"
"12/27/2010","30.3650","30.4625","30.4660","30.3650","","-0.37%"
"12/24/2010","30.4770","30.6332","30.6332","30.4770","","-0.51%"
"12/23/2010","30.6332","30.6500","30.6560","30.6332","","-0.05%"
"12/22/2010","30.6500","30.7415","30.7421","30.6500","","-0.30%"
"12/21/2010","30.7415","30.8471","30.8471","30.7415","","-0.34%"
"12/20/2010","30.8471","30.6795","30.8471","30.6795","","0.55%"
"12/17/2010","30.6788","30.7440","30.8075","30.6788","","-0.21%"
"12/16/2010","30.7440","30.8180","30.8198","30.7440","","-0.24%"
"12/15/2010","30.8180","30.7200","30.8180","30.6586","","0.32%"
"12/14/2010","30.7200","30.6980","30.7470","30.6850","","0.07%"
"12/13/2010","30.6980","30.9333","30.9365","30.6980","","-0.74%"
"12/10/2010","30.9270","30.9390","30.9395","30.9270","","-0.04%"
"12/09/2010","30.9390","31.0490","31.0505","30.9390","","-0.35%"
"12/08/2010","31.0490","31.1360","31.1476","31.0400","","-0.28%"
"12/07/2010","31.1360","31.2245","31.2305","31.1360","","-0.28%"
"12/06/2010","31.2245","31.2998","31.3065","31.2245","","-0.04%"
"12/03/2010","31.2370","31.2135","31.3150","31.1910","","0.08%"
"12/02/2010","31.2135","31.3640","31.3700","31.2135","","-0.48%"
"12/01/2010","31.3640","31.5311","31.5337","31.3640","","-0.53%"
"11/30/2010","31.5311","31.3560","31.5311","31.3490","","0.56%"
"11/29/2010","31.3560","31.4550","31.4600","31.3560","","-0.10%"
"11/26/2010","31.3883","31.1600","31.3883","31.1600","","0.73%"
"11/25/2010","31.1600","31.2640","31.2660","31.1600","","-0.33%"
"11/24/2010","31.2640","31.3580","31.3600","31.2640","","-0.30%"
"11/23/2010","31.3580","31.1530","31.3580","31.0878","","0.66%"
"11/22/2010","31.1530","31.1120","31.1530","31.1090","","0.13%"
"11/19/2010","31.1120","31.0790","31.1120","31.0590","","0.11%"
"11/18/2010","31.0790","31.3050","31.3050","31.0330","","-0.72%"
"11/17/2010","31.3050","31.1660","31.3050","31.1660","","0.45%"
"11/16/2010","31.1660","30.9980","31.1660","30.9980","","0.54%"
"11/15/2010","30.9980","30.7940","30.9980","30.7940","","0.66%"
"11/12/2010","30.7940","30.6200","30.7940","30.6200","","0.57%"
"11/11/2010","30.6200","30.7320","30.7320","30.6200","","-0.36%"
"11/10/2010","30.7320","30.6510","30.7320","30.6355","","0.26%"
"11/09/2010","30.6510","30.8340","30.8354","30.6510","","-0.59%"
"11/08/2010","30.8340","30.5190","30.8340","30.5190","","1.03%"
"11/05/2010","30.5190","30.4760","30.5190","30.4750","","0.14%"
"11/04/2010","30.4760","30.8200","30.8200","30.4760","","-1.12%"
"11/03/2010","30.8200","30.7740","30.8200","30.7605","","0.15%"
"11/02/2010","30.7740","30.8280","30.8390","30.7740","","-0.18%"
"11/01/2010","30.8280","30.8140","30.8280","30.8075","","0.05%"
"10/29/2010","30.8140","30.6460","30.8140","30.6460","","0.55%"
"10/28/2010","30.6460","30.6850","30.6890","30.6460","","-0.13%"
"10/27/2010","30.6850","30.4480","30.6850","30.4480","","0.78%"
"10/26/2010","30.4480","30.2930","30.4480","30.2875","","0.51%"
"10/25/2010","30.2930","30.3470","30.3470","30.2930","","-0.18%"
"10/22/2010","30.3470","30.5760","30.5765","30.3470","","-0.75%"
"10/21/2010","30.5760","30.6810","30.6852","30.5760","","-0.34%"
"10/20/2010","30.6810","30.6740","30.6810","30.6640","","0.02%"
"10/19/2010","30.6740","30.3870","30.6740","30.3860","","0.94%"
"10/18/2010","30.3870","30.3150","30.3870","30.3010","","0.24%"
"10/15/2010","30.3150","30.0460","30.3150","30.0460","","0.90%"
"10/14/2010","30.0460","30.1170","30.1170","30.0460","","-0.24%"
"10/13/2010","30.1170","30.1030","30.1170","30.1000","","0.05%"
"10/12/2010","30.1030","29.9110","30.1030","29.8713","","0.64%"
"10/11/2010","29.9110","29.8490","29.9110","29.8430","","0.21%"
"10/08/2010","29.8490","29.7760","29.8490","29.7101","","0.25%"
"10/07/2010","29.7760","29.8470","29.8555","29.7486","","-0.24%"
"10/06/2010","29.8470","30.0270","30.0925","29.8470","","-0.60%"
"10/05/2010","30.0270","30.4730","30.4750","30.0120","","-1.46%"
"10/04/2010","30.4730","30.4640","30.4730","30.4626","","0.03%"
"10/01/2010","30.4640","30.5690","30.5710","30.4640","","-0.34%"
"09/30/2010","30.5690","30.4220","30.5690","30.4220","","0.48%"
"09/29/2010","30.4220","30.4580","30.5453","30.4220","","-0.12%"
"09/28/2010","30.4580","30.5330","30.5350","30.4580","","-0.25%"
"09/27/2010","30.5330","30.7580","30.7665","30.5330","","-0.73%"
"09/24/2010","30.7580","31.0260","31.0260","30.7580","","-0.86%"
"09/23/2010","31.0260","30.9930","31.0260","30.9920","","0.11%"
"09/22/2010","30.9930","31.0590","31.0590","30.9930","","-0.21%"
"09/21/2010","31.0590","31.0680","31.0770","31.0590","","-0.03%"
"09/20/2010","31.0680","30.9820","31.0680","30.9810","","0.28%"
"09/17/2010","30.9820","31.3140","31.3140","30.9820","","-1.06%"
"09/16/2010","31.3140","30.9460","31.3140","30.9394","","1.19%"
"09/15/2010","30.9460","30.6170","30.9460","30.5870","","1.07%"
"09/14/2010","30.6170","30.6660","30.6680","30.5756","","-0.16%"
"09/13/2010","30.6660","30.8860","30.9030","30.6660","","-0.71%"
"09/10/2010","30.8860","30.8430","30.8860","30.8395","","0.14%"
"09/09/2010","30.8430","30.8230","30.8430","30.8220","","0.06%"
"09/08/2010","30.8230","30.8590","30.8630","30.8230","","-0.12%"
"09/07/2010","30.8590","30.6320","30.8590","30.6320","","0.74%"
"09/06/2010","30.6320","30.6270","30.6320","30.6210","","0.02%"
"09/03/2010","30.6270","30.7010","30.7030","30.6270","","-0.24%"
"09/02/2010","30.7010","30.7150","30.7210","30.7010","","-0.05%"
"09/01/2010","30.7150","30.7830","30.7876","30.7150","","-0.22%"
"08/31/2010","30.7830","30.6770","30.7830","30.6720","","0.35%"
"08/30/2010","30.6770","30.7060","30.7100","30.6770","","-0.09%"
"08/27/2010","30.7060","30.6960","30.7060","30.6805","","0.03%"
"08/26/2010","30.6960","30.9720","30.9720","30.6960","","-0.89%"
"08/25/2010","30.9720","30.8050","30.9720","30.8045","","0.54%"
"08/24/2010","30.8050","30.6960","30.8050","30.6960","","0.36%"
"08/23/2010","30.6960","30.6610","30.6960","30.6572","","0.11%"
"08/20/2010","30.6610","30.4390","30.6610","30.4390","","0.73%"
"08/19/2010","30.4390","30.4440","30.4897","30.4390","","-0.02%"
"08/18/2010","30.4440","30.4150","30.4440","30.4110","","0.10%"
"08/17/2010","30.4150","30.4880","30.4910","30.4150","","-0.24%"
"08/16/2010","30.4880","30.5450","30.5470","30.4880","","-0.19%"
"08/13/2010","30.5450","30.5820","30.6054","30.5450","","-0.12%"
"08/12/2010","30.5820","30.3910","30.5820","30.2812","","0.63%"
"08/11/2010","30.3910","30.0380","30.3910","30.0200","","1.18%"
"08/10/2010","30.0380","29.9230","30.0380","29.9220","","0.38%"
"08/09/2010","29.9230","29.7776","29.9230","29.7640","","0.46%"
"08/06/2010","29.7850","29.8470","29.8507","29.7850","","-0.21%"
"08/05/2010","29.8470","29.8168","29.8470","29.8137","","0.10%"
"08/04/2010","29.8168","29.7313","29.8168","29.7313","","0.29%"
"08/03/2010","29.7313","29.9760","29.9812","29.7313","","-0.82%"
"08/02/2010","29.9760","30.2871","30.2871","29.9760","","-1.02%"
"07/30/2010","30.2850","30.1850","30.2850","30.1845","","0.36%"
"07/29/2010","30.1750","30.2410","30.2650","30.0730","","-0.24%"
"07/28/2010","30.2490","30.2060","30.2860","30.0660","","0.19%"
"07/27/2010","30.1913","30.2270","30.2305","30.1913","","-0.12%"
"07/26/2010","30.2270","30.3549","30.3575","30.2270","","-0.40%"
"07/23/2010","30.3476","30.3665","30.3750","30.3476","","-0.06%"
"07/22/2010","30.3665","30.5015","30.5055","30.3665","","-0.44%"
"07/21/2010","30.5015","30.5089","30.5090","30.5015","","-0.02%"
"07/20/2010","30.5089","30.5351","30.6350","30.4660","","-0.09%"
"07/19/2010","30.5351","30.3962","30.5351","30.3962","","0.05%"
"07/16/2010","30.5195","30.3700","30.5195","30.3682","","0.49%"
"07/15/2010","30.3700","30.5640","30.5660","30.3700","","-0.63%"
"07/14/2010","30.5640","30.5975","30.6000","30.5640","","-0.11%"
"07/13/2010","30.5975","30.7720","30.7814","30.5975","","-0.57%"
"07/12/2010","30.7720","30.8954","30.8965","30.7720","","-0.33%"
"07/09/2010","30.8750","30.8350","30.8750","30.8210","","0.13%"
"07/08/2010","30.8350","31.0040","31.0070","30.8350","","-0.55%"
"07/07/2010","31.0040","31.0550","31.0590","31.0040","","-0.16%"
"07/06/2010","31.0550","31.1488","31.1500","30.9960","","-0.30%"
"07/05/2010","31.1488","31.0953","31.1720","31.0400","","0.14%"
"07/02/2010","31.1065","31.0350","31.1065","31.0315","","0.23%"
"07/01/2010","31.0350","31.2425","31.2490","31.0350","","-0.66%"
"06/30/2010","31.2425","31.3252","31.3270","31.2425","","-0.26%"
"06/29/2010","31.3252","31.0685","31.3252","31.0646","","0.83%"
"06/28/2010","31.0685","31.1112","31.1112","31.0685","","0.25%"
"06/25/2010","30.9915","31.0550","31.0565","30.9915","","-0.20%"
"06/24/2010","31.0550","31.0116","31.0550","31.0088","","0.14%"
"06/23/2010","31.0116","30.9246","31.0116","30.9245","","0.28%"
"06/22/2010","30.9246","30.8341","30.9246","30.8339","","0.29%"
"06/21/2010","30.8341","31.0139","31.0139","30.8341","","-0.50%"
"06/18/2010","30.9890","30.9370","30.9890","30.9330","","0.17%"
"06/17/2010","30.9370","31.2180","31.2200","30.9370","","-0.90%"
"06/16/2010","31.2180","31.2800","31.3525","31.2180","","-0.20%"
"06/15/2010","31.2800","31.4300","31.4314","31.2800","","-0.48%"
"06/14/2010","31.4300","31.5477","31.6635","31.4300","","-0.56%"
"06/11/2010","31.6075","31.6575","31.6575","31.6075","","-0.16%"
"06/10/2010","31.6575","31.6863","31.6890","31.6575","","-0.09%"
"06/09/2010","31.6863","31.8100","31.8237","31.6863","","-0.39%"
"06/08/2010","31.8100","31.7225","31.8100","31.7200","","0.28%"
"06/07/2010","31.7225","31.4474","31.7225","31.4474","","0.66%"
"06/04/2010","31.5150","31.1650","31.5150","31.1499","","1.12%"
"06/03/2010","31.1650","31.1653","31.1660","31.1650","","0.00%"
"06/02/2010","31.1653","31.2077","31.2150","31.1653","","-0.14%"
"06/01/2010","31.2077","30.8955","31.2077","30.6539","","1.01%"
"05/31/2010","30.8955","30.6539","30.8955","30.6539","","0.79%"
"05/28/2010","30.6539","30.6550","30.6715","30.6539","","0.00%"
"05/27/2010","30.6550","31.1900","31.2230","30.6550","","-1.72%"
"05/26/2010","31.1900","31.4445","31.5045","31.1185","","-0.81%"
"05/25/2010","31.4445","31.0540","31.4445","31.0540","","1.26%"
"05/24/2010","31.0540","31.1012","31.1037","30.9975","","-0.13%"
"05/21/2010","31.0950","31.4335","31.4335","31.0950","","-1.08%"
"05/20/2010","31.4335","30.4955","31.4335","30.4955","","3.08%"
"05/19/2010","30.4955","30.5015","30.6735","30.4955","","-0.02%"
"05/18/2010","30.5015","30.5385","30.5450","30.5015","","-0.12%"
"05/17/2010","30.5385","30.1983","30.5385","30.1983","","0.60%"
"05/14/2010","30.3550","29.9998","30.3550","29.9998","","1.18%"
"05/13/2010","29.9998","30.0230","30.0590","29.9998","","-0.08%"
"05/12/2010","30.0230","30.2220","30.2255","30.0230","","-0.66%"
"05/11/2010","30.2220","30.4444","30.4460","30.2220","","-0.73%"
"05/10/2010","30.4444","30.2625","30.4444","30.2595","","-0.18%"
"05/07/2010","30.4993","30.7190","30.7340","30.4926","","-0.72%"
"05/06/2010","30.7190","30.0456","30.7190","30.0456","","2.24%"
"05/05/2010","30.0456","29.5947","30.0456","29.4824","","1.52%"
"05/04/2010","29.5947","29.1800","29.5947","29.1800","","1.42%"
"05/03/2010","29.1800","29.1668","29.1800","29.1668","","-0.12%"
"04/30/2010","29.2150","29.2330","29.2345","29.2150","","-0.06%"
"04/29/2010","29.2330","29.3445","29.3480","29.2330","","-0.38%"
"04/28/2010","29.3445","29.3565","29.3575","29.3445","","-0.04%"
"04/27/2010","29.3565","29.0480","29.3565","29.0477","","1.06%"
"04/26/2010","29.0480","29.2375","29.2375","29.0480","","-0.23%"
"04/23/2010","29.1155","29.2593","29.2684","29.1155","","-0.49%"
"04/22/2010","29.2593","29.2191","29.2593","29.2180","","0.43%"
"04/21/2010","29.1350","29.1370","29.1870","29.0510","","-0.03%"
"04/20/2010","29.1450","29.1350","29.2090","29.0720","","0.02%"
"04/19/2010","29.1380","29.0700","29.2890","29.0400","","0.23%"
"04/16/2010","29.0700","29.0000","29.1020","28.9750","","0.24%"
"04/15/2010","28.9990","28.9490","29.0820","28.9020","","0.18%"
"04/14/2010","28.9470","29.0420","29.0740","28.9050","","-0.33%"
"04/13/2010","29.0440","29.0170","29.1300","28.9960","","0.10%"
"04/12/2010","29.0160","29.1200","29.1240","28.9000","","-0.41%"
"04/09/2010","29.1350","29.4190","29.4520","29.1300","","-0.96%"
"04/08/2010","29.4170","29.3280","29.4840","29.3000","","0.32%"
"04/07/2010","29.3220","29.3300","29.3740","29.2550","","-0.01%"
"04/06/2010","29.3250","29.1970","29.3860","29.1760","","0.43%"
"04/05/2010","29.2000","29.2400","29.2480","29.1400","","-0.15%"
"04/02/2010","29.2450","29.2600","29.2750","29.1740","","-0.03%"
"04/01/2010","29.2550","29.4390","29.4690","29.2400","","-0.61%"
"03/31/2010","29.4340","29.5070","29.5530","29.3910","","-0.26%"
"03/30/2010","29.5100","29.4860","29.5420","29.3270","","0.08%"
"03/29/2010","29.4860","29.5640","29.7340","29.4800","","-0.37%"
"03/26/2010","29.5960","29.6020","29.6630","29.4870","","-0.04%"
"03/25/2010","29.6070","29.6900","29.7330","29.4800","","-0.32%"
"03/24/2010","29.7010","29.5440","29.7230","29.5300","","0.54%"
"03/23/2010","29.5410","29.5230","29.5750","29.3950","","0.04%"
"03/22/2010","29.5290","29.3430","29.6750","29.2930","","0.64%"
"03/19/2010","29.3400","29.3150","29.3420","29.2240","","0.12%"
"03/18/2010","29.3060","29.1750","29.3350","29.1630","","0.45%"
"03/17/2010","29.1740","29.2810","29.3050","29.1190","","-0.37%"
"03/16/2010","29.2830","29.4210","29.4590","29.2620","","-0.48%"
"03/15/2010","29.4240","29.2670","29.4800","29.2660","","0.45%"
"03/12/2010","29.2910","29.4630","29.4760","29.2580","","-0.56%"
"03/11/2010","29.4560","29.5570","29.5900","29.4420","","-0.34%"
"03/10/2010","29.5570","29.7410","29.7690","29.5040","","-0.60%"
"03/09/2010","29.7360","29.7550","29.8250","29.6980","","-0.07%"
"03/08/2010","29.7565","29.8413","29.8413","29.7565","","-0.28%"
"03/05/2010","29.8413","29.8215","29.8740","29.7535","","0.07%"
"03/04/2010","29.8215","29.7710","29.8930","29.7485","","0.17%"
"03/03/2010","29.7710","29.9863","29.9863","29.7350","","-0.72%"
"03/02/2010","29.9863","29.9651","30.0235","29.8210","","0.07%"
"03/01/2010","29.9651","29.9612","30.0270","29.8615","","0.10%"
"02/26/2010","29.9350","30.0130","30.0849","29.8745","","-0.26%"
"02/25/2010","30.0124","30.0114","30.1212","30.0008","","-0.01%"
"02/24/2010","30.0150","29.9925","30.1095","29.9355","","0.09%"
"02/23/2010","29.9885","30.0195","30.0195","29.9825","","-0.10%"
"02/22/2010","30.0195","30.0493","30.0625","29.9224","","0.18%"
"02/19/2010","29.9647","30.0383","30.1997","29.9435","","-0.25%"
"02/18/2010","30.0383","30.1261","30.1711","29.9705","","-0.28%"
"02/17/2010","30.1232","30.0015","30.1349","29.9465","","0.39%"
"02/16/2010","30.0067","30.2290","30.2290","29.9946","","-0.74%"
"02/15/2010","30.2290","30.1875","30.2785","30.1875","","0.06%"
"02/12/2010","30.2120","30.1439","30.3855","30.1225","","0.23%"
"02/11/2010","30.1439","30.3091","30.3091","30.1100","","-0.55%"
"02/10/2010","30.3091","30.3425","30.3915","30.1990","","-0.11%"
"02/09/2010","30.3425","30.5315","30.5385","30.3225","","-0.62%"
"02/08/2010","30.5305","30.3610","30.5755","30.1231","","0.54%"
"02/05/2010","30.3655","30.0195","30.5325","30.0195","","0.63%"
